market,category,split,reason,origin_week
KR,cultural_heritage,train,pandemic_gap,2023-11-26
KR,cultural_heritage,train,pandemic_gap,2023-12-03
KR,cultural_heritage,train,pandemic_gap,2023-12-10
KR,cultural_heritage,train,pandemic_gap,2023-12-17
KR,cultural_heritage,train,target_crosses_split,2024-03-03
KR,cultural_heritage,train,target_crosses_split,2024-03-10
KR,cultural_heritage,train,target_crosses_split,2024-03-17
KR,cultural_heritage,train,target_crosses_split,2024-03-24
KR,cultural_heritage,train,target_crosses_split,2024-03-31
KR,cultural_heritage,train,target_crosses_split,2024-04-07
KR,cultural_heritage,train,target_crosses_split,2024-04-14
KR,cultural_heritage,train,target_crosses_split,2024-04-21
KR,cultural_heritage,train,target_crosses_split,2024-04-28
KR,cultural_heritage,train,target_crosses_split,2024-05-05
KR,cultural_heritage,train,target_crosses_split,2024-05-12
KR,cultural_heritage,validation,target_crosses_split,2024-12-22
KR,cultural_heritage,validation,target_crosses_split,2024-12-29
KR,cultural_heritage,validation,target_crosses_split,2025-01-05
KR,cultural_heritage,validation,target_crosses_split,2025-01-12
KR,cultural_heritage,validation,target_crosses_split,2025-01-19
KR,cultural_heritage,validation,target_crosses_split,2025-01-26
KR,cultural_heritage,validation,target_crosses_split,2025-02-02
KR,cultural_heritage,validation,target_crosses_split,2025-02-09
KR,cultural_heritage,validation,target_crosses_split,2025-02-16
KR,cultural_heritage,validation,target_crosses_split,2025-02-23
KR,cultural_heritage,validation,target_crosses_split,2025-03-02
KR,theme_parks_entertainment,train,pandemic_gap,2019-10-06
KR,theme_parks_entertainment,train,pandemic_gap,2019-10-13
KR,theme_parks_entertainment,train,pandemic_gap,2019-10-20
KR,theme_parks_entertainment,train,pandemic_gap,2019-10-27
KR,theme_parks_entertainment,train,pandemic_gap,2019-11-03
KR,theme_parks_entertainment,train,pandemic_gap,2019-11-10
KR,theme_parks_entertainment,train,pandemic_gap,2019-11-17
KR,theme_parks_entertainment,train,pandemic_gap,2019-11-24
KR,theme_parks_entertainment,train,pandemic_gap,2019-12-01
KR,theme_parks_entertainment,train,pandemic_gap,2019-12-08
KR,theme_parks_entertainment,train,pandemic_gap,2019-12-15
KR,theme_parks_entertainment,train,pandemic_gap,2019-12-22
KR,theme_parks_entertainment,train,pandemic_gap,2023-01-01
KR,theme_parks_entertainment,train,pandemic_gap,2023-01-08
KR,theme_parks_entertainment,train,pandemic_gap,2023-01-15
KR,theme_parks_entertainment,train,pandemic_gap,2023-01-22
KR,theme_parks_entertainment,train,pandemic_gap,2023-01-29
KR,theme_parks_entertainment,train,pandemic_gap,2023-02-05
KR,theme_parks_entertainment,train,pandemic_gap,2023-02-12
KR,theme_parks_entertainment,train,pandemic_gap,2023-02-19
KR,theme_parks_entertainment,train,pandemic_gap,2023-02-26
KR,theme_parks_entertainment,train,pandemic_gap,2023-03-05
KR,theme_parks_entertainment,train,pandemic_gap,2023-03-12
KR,theme_parks_entertainment,train,pandemic_gap,2023-03-19
KR,theme_parks_entertainment,train,pandemic_gap,2023-03-26
KR,theme_parks_entertainment,train,pandemic_gap,2023-04-02
KR,theme_parks_entertainment,train,pandemic_gap,2023-04-09
KR,theme_parks_entertainment,train,pandemic_gap,2023-04-16
KR,theme_parks_entertainment,train,pandemic_gap,2023-04-23
KR,theme_parks_entertainment,train,pandemic_gap,2023-04-30
KR,theme_parks_entertainment,train,pandemic_gap,2023-05-07
KR,theme_parks_entertainment,train,pandemic_gap,2023-05-14
KR,theme_parks_entertainment,train,pandemic_gap,2023-05-21
KR,theme_parks_entertainment,train,pandemic_gap,2023-05-28
KR,theme_parks_entertainment,train,pandemic_gap,2023-06-04
KR,theme_parks_entertainment,train,pandemic_gap,2023-06-11
KR,theme_parks_entertainment,train,pandemic_gap,2023-06-18
KR,theme_parks_entertainment,train,pandemic_gap,2023-06-25
KR,theme_parks_entertainment,train,pandemic_gap,2023-07-02
KR,theme_parks_entertainment,train,pandemic_gap,2023-07-09
KR,theme_parks_entertainment,train,pandemic_gap,2023-07-16
KR,theme_parks_entertainment,train,pandemic_gap,2023-07-23
KR,theme_parks_entertainment,train,pandemic_gap,2023-07-30
KR,theme_parks_entertainment,train,pandemic_gap,2023-08-06
KR,theme_parks_entertainment,train,pandemic_gap,2023-08-13
KR,theme_parks_entertainment,train,pandemic_gap,2023-08-20
KR,theme_parks_entertainment,train,pandemic_gap,2023-08-27
KR,theme_parks_entertainment,train,pandemic_gap,2023-09-03
KR,theme_parks_entertainment,train,pandemic_gap,2023-09-10
KR,theme_parks_entertainment,train,pandemic_gap,2023-09-17
KR,theme_parks_entertainment,train,pandemic_gap,2023-09-24
KR,theme_parks_entertainment,train,pandemic_gap,2023-10-01
KR,theme_parks_entertainment,train,pandemic_gap,2023-10-08
KR,theme_parks_entertainment,train,pandemic_gap,2023-10-15
KR,theme_parks_entertainment,train,pandemic_gap,2023-10-22
KR,theme_parks_entertainment,train,pandemic_gap,2023-10-29
KR,theme_parks_entertainment,train,pandemic_gap,2023-11-05
KR,theme_parks_entertainment,train,pandemic_gap,2023-11-12
KR,theme_parks_entertainment,train,pandemic_gap,2023-11-19
KR,theme_parks_entertainment,train,pandemic_gap,2023-11-26
KR,theme_parks_entertainment,train,pandemic_gap,2023-12-03
KR,theme_parks_entertainment,train,pandemic_gap,2023-12-10
KR,theme_parks_entertainment,train,pandemic_gap,2023-12-17
KR,theme_parks_entertainment,train,target_crosses_split,2024-03-03
KR,theme_parks_entertainment,train,target_crosses_split,2024-03-10
KR,theme_parks_entertainment,train,target_crosses_split,2024-03-17
KR,theme_parks_entertainment,train,target_crosses_split,2024-03-24
KR,theme_parks_entertainment,train,target_crosses_split,2024-03-31
KR,theme_parks_entertainment,train,target_crosses_split,2024-04-07
KR,theme_parks_entertainment,train,target_crosses_split,2024-04-14
KR,theme_parks_entertainment,train,target_crosses_split,2024-04-21
KR,theme_parks_entertainment,train,target_crosses_split,2024-04-28
KR,theme_parks_entertainment,train,target_crosses_split,2024-05-05
KR,theme_parks_entertainment,train,target_crosses_split,2024-05-12
KR,theme_parks_entertainment,validation,target_crosses_split,2024-12-22
KR,theme_parks_entertainment,validation,target_crosses_split,2024-12-29
KR,theme_parks_entertainment,validation,target_crosses_split,2025-01-05
KR,theme_parks_entertainment,validation,target_crosses_split,2025-01-12
KR,theme_parks_entertainment,validation,target_crosses_split,2025-01-19
KR,theme_parks_entertainment,validation,target_crosses_split,2025-01-26
KR,theme_parks_entertainment,validation,target_crosses_split,2025-02-02
KR,theme_parks_entertainment,validation,target_crosses_split,2025-02-09
KR,theme_parks_entertainment,validation,target_crosses_split,2025-02-16
KR,theme_parks_entertainment,validation,target_crosses_split,2025-02-23
KR,theme_parks_entertainment,validation,target_crosses_split,2025-03-02
KR,urban_city,train,pandemic_gap,2019-10-06
KR,urban_city,train,pandemic_gap,2019-10-13
KR,urban_city,train,pandemic_gap,2019-10-20
KR,urban_city,train,pandemic_gap,2019-10-27
KR,urban_city,train,pandemic_gap,2019-11-03
KR,urban_city,train,pandemic_gap,2019-11-10
KR,urban_city,train,pandemic_gap,2019-11-17
KR,urban_city,train,pandemic_gap,2019-11-24
KR,urban_city,train,pandemic_gap,2019-12-01
KR,urban_city,train,pandemic_gap,2019-12-08
KR,urban_city,train,pandemic_gap,2019-12-15
KR,urban_city,train,pandemic_gap,2019-12-22
KR,urban_city,train,pandemic_gap,2023-01-01
KR,urban_city,train,pandemic_gap,2023-01-08
KR,urban_city,train,pandemic_gap,2023-01-15
KR,urban_city,train,pandemic_gap,2023-01-22
KR,urban_city,train,pandemic_gap,2023-01-29
KR,urban_city,train,pandemic_gap,2023-02-05
KR,urban_city,train,pandemic_gap,2023-02-12
KR,urban_city,train,pandemic_gap,2023-02-19
KR,urban_city,train,pandemic_gap,2023-02-26
KR,urban_city,train,pandemic_gap,2023-03-05
KR,urban_city,train,pandemic_gap,2023-03-12
KR,urban_city,train,pandemic_gap,2023-03-19
KR,urban_city,train,pandemic_gap,2023-03-26
KR,urban_city,train,pandemic_gap,2023-04-02
KR,urban_city,train,pandemic_gap,2023-04-09
KR,urban_city,train,pandemic_gap,2023-04-16
KR,urban_city,train,pandemic_gap,2023-04-23
KR,urban_city,train,pandemic_gap,2023-04-30
KR,urban_city,train,pandemic_gap,2023-05-07
KR,urban_city,train,pandemic_gap,2023-05-14
KR,urban_city,train,pandemic_gap,2023-05-21
KR,urban_city,train,pandemic_gap,2023-05-28
KR,urban_city,train,pandemic_gap,2023-06-04
KR,urban_city,train,pandemic_gap,2023-06-11
KR,urban_city,train,pandemic_gap,2023-06-18
KR,urban_city,train,pandemic_gap,2023-06-25
KR,urban_city,train,pandemic_gap,2023-07-02
KR,urban_city,train,pandemic_gap,2023-07-09
KR,urban_city,train,pandemic_gap,2023-07-16
KR,urban_city,train,pandemic_gap,2023-07-23
KR,urban_city,train,pandemic_gap,2023-07-30
KR,urban_city,train,pandemic_gap,2023-08-06
KR,urban_city,train,pandemic_gap,2023-08-13
KR,urban_city,train,pandemic_gap,2023-08-20
KR,urban_city,train,pandemic_gap,2023-08-27
KR,urban_city,train,pandemic_gap,2023-09-03
KR,urban_city,train,pandemic_gap,2023-09-10
KR,urban_city,train,pandemic_gap,2023-09-17
KR,urban_city,train,pandemic_gap,2023-09-24
KR,urban_city,train,pandemic_gap,2023-10-01
KR,urban_city,train,pandemic_gap,2023-10-08
KR,urban_city,train,pandemic_gap,2023-10-15
KR,urban_city,train,pandemic_gap,2023-10-22
KR,urban_city,train,pandemic_gap,2023-10-29
KR,urban_city,train,pandemic_gap,2023-11-05
KR,urban_city,train,pandemic_gap,2023-11-12
KR,urban_city,train,pandemic_gap,2023-11-19
KR,urban_city,train,pandemic_gap,2023-11-26
KR,urban_city,train,pandemic_gap,2023-12-03
KR,urban_city,train,pandemic_gap,2023-12-10
KR,urban_city,train,pandemic_gap,2023-12-17
KR,urban_city,train,target_crosses_split,2024-03-03
KR,urban_city,train,target_crosses_split,2024-03-10
KR,urban_city,train,target_crosses_split,2024-03-17
KR,urban_city,train,target_crosses_split,2024-03-24
KR,urban_city,train,target_crosses_split,2024-03-31
KR,urban_city,train,target_crosses_split,2024-04-07
KR,urban_city,train,target_crosses_split,2024-04-14
KR,urban_city,train,target_crosses_split,2024-04-21
KR,urban_city,train,target_crosses_split,2024-04-28
KR,urban_city,train,target_crosses_split,2024-05-05
KR,urban_city,train,target_crosses_split,2024-05-12
KR,urban_city,validation,target_crosses_split,2024-12-22
KR,urban_city,validation,target_crosses_split,2024-12-29
KR,urban_city,validation,target_crosses_split,2025-01-05
KR,urban_city,validation,target_crosses_split,2025-01-12
KR,urban_city,validation,target_crosses_split,2025-01-19
KR,urban_city,validation,target_crosses_split,2025-01-26
KR,urban_city,validation,target_crosses_split,2025-02-02
KR,urban_city,validation,target_crosses_split,2025-02-09
KR,urban_city,validation,target_crosses_split,2025-02-16
KR,urban_city,validation,target_crosses_split,2025-02-23
KR,urban_city,validation,target_crosses_split,2025-03-02
US,accommodation_staycation,train,pandemic_gap,2019-10-06
US,accommodation_staycation,train,pandemic_gap,2019-10-13
US,accommodation_staycation,train,pandemic_gap,2019-10-20
US,accommodation_staycation,train,pandemic_gap,2019-10-27
US,accommodation_staycation,train,pandemic_gap,2019-11-03
US,accommodation_staycation,train,pandemic_gap,2019-11-10
US,accommodation_staycation,train,pandemic_gap,2019-11-17
US,accommodation_staycation,train,pandemic_gap,2019-11-24
US,accommodation_staycation,train,pandemic_gap,2019-12-01
US,accommodation_staycation,train,pandemic_gap,2019-12-08
US,accommodation_staycation,train,pandemic_gap,2019-12-15
US,accommodation_staycation,train,pandemic_gap,2019-12-22
US,accommodation_staycation,train,pandemic_gap,2023-01-01
US,accommodation_staycation,train,pandemic_gap,2023-01-08
US,accommodation_staycation,train,pandemic_gap,2023-01-15
US,accommodation_staycation,train,pandemic_gap,2023-01-22
US,accommodation_staycation,train,pandemic_gap,2023-01-29
US,accommodation_staycation,train,pandemic_gap,2023-02-05
US,accommodation_staycation,train,pandemic_gap,2023-02-12
US,accommodation_staycation,train,pandemic_gap,2023-02-19
US,accommodation_staycation,train,pandemic_gap,2023-02-26
US,accommodation_staycation,train,pandemic_gap,2023-03-05
US,accommodation_staycation,train,pandemic_gap,2023-03-12
US,accommodation_staycation,train,pandemic_gap,2023-03-19
US,accommodation_staycation,train,pandemic_gap,2023-03-26
US,accommodation_staycation,train,pandemic_gap,2023-04-02
US,accommodation_staycation,train,pandemic_gap,2023-04-09
US,accommodation_staycation,train,pandemic_gap,2023-04-16
US,accommodation_staycation,train,pandemic_gap,2023-04-23
US,accommodation_staycation,train,pandemic_gap,2023-04-30
US,accommodation_staycation,train,pandemic_gap,2023-05-07
US,accommodation_staycation,train,pandemic_gap,2023-05-14
US,accommodation_staycation,train,pandemic_gap,2023-05-21
US,accommodation_staycation,train,pandemic_gap,2023-05-28
US,accommodation_staycation,train,pandemic_gap,2023-06-04
US,accommodation_staycation,train,pandemic_gap,2023-06-11
US,accommodation_staycation,train,pandemic_gap,2023-06-18
US,accommodation_staycation,train,pandemic_gap,2023-06-25
US,accommodation_staycation,train,pandemic_gap,2023-07-02
US,accommodation_staycation,train,pandemic_gap,2023-07-09
US,accommodation_staycation,train,pandemic_gap,2023-07-16
US,accommodation_staycation,train,pandemic_gap,2023-07-23
US,accommodation_staycation,train,pandemic_gap,2023-07-30
US,accommodation_staycation,train,pandemic_gap,2023-08-06
US,accommodation_staycation,train,pandemic_gap,2023-08-13
US,accommodation_staycation,train,pandemic_gap,2023-08-20
US,accommodation_staycation,train,pandemic_gap,2023-08-27
US,accommodation_staycation,train,pandemic_gap,2023-09-03
US,accommodation_staycation,train,pandemic_gap,2023-09-10
US,accommodation_staycation,train,pandemic_gap,2023-09-17
US,accommodation_staycation,train,pandemic_gap,2023-09-24
US,accommodation_staycation,train,pandemic_gap,2023-10-01
US,accommodation_staycation,train,pandemic_gap,2023-10-08
US,accommodation_staycation,train,pandemic_gap,2023-10-15
US,accommodation_staycation,train,pandemic_gap,2023-10-22
US,accommodation_staycation,train,pandemic_gap,2023-10-29
US,accommodation_staycation,train,pandemic_gap,2023-11-05
US,accommodation_staycation,train,pandemic_gap,2023-11-12
US,accommodation_staycation,train,pandemic_gap,2023-11-19
US,accommodation_staycation,train,pandemic_gap,2023-11-26
US,accommodation_staycation,train,pandemic_gap,2023-12-03
US,accommodation_staycation,train,pandemic_gap,2023-12-10
US,accommodation_staycation,train,pandemic_gap,2023-12-17
US,accommodation_staycation,train,target_crosses_split,2024-03-03
US,accommodation_staycation,train,target_crosses_split,2024-03-10
US,accommodation_staycation,train,target_crosses_split,2024-03-17
US,accommodation_staycation,train,target_crosses_split,2024-03-24
US,accommodation_staycation,train,target_crosses_split,2024-03-31
US,accommodation_staycation,train,target_crosses_split,2024-04-07
US,accommodation_staycation,train,target_crosses_split,2024-04-14
US,accommodation_staycation,train,target_crosses_split,2024-04-21
US,accommodation_staycation,train,target_crosses_split,2024-04-28
US,accommodation_staycation,train,target_crosses_split,2024-05-05
US,accommodation_staycation,train,target_crosses_split,2024-05-12
US,accommodation_staycation,validation,target_crosses_split,2024-12-22
US,accommodation_staycation,validation,target_crosses_split,2024-12-29
US,accommodation_staycation,validation,target_crosses_split,2025-01-05
US,accommodation_staycation,validation,target_crosses_split,2025-01-12
US,accommodation_staycation,validation,target_crosses_split,2025-01-19
US,accommodation_staycation,validation,target_crosses_split,2025-01-26
US,accommodation_staycation,validation,target_crosses_split,2025-02-02
US,accommodation_staycation,validation,target_crosses_split,2025-02-09
US,accommodation_staycation,validation,target_crosses_split,2025-02-16
US,accommodation_staycation,validation,target_crosses_split,2025-02-23
US,accommodation_staycation,validation,target_crosses_split,2025-03-02
US,adventure_nature,train,pandemic_gap,2019-10-06
US,adventure_nature,train,pandemic_gap,2019-10-13
US,adventure_nature,train,pandemic_gap,2019-10-20
US,adventure_nature,train,pandemic_gap,2019-10-27
US,adventure_nature,train,pandemic_gap,2019-11-03
US,adventure_nature,train,pandemic_gap,2019-11-10
US,adventure_nature,train,pandemic_gap,2019-11-17
US,adventure_nature,train,pandemic_gap,2019-11-24
US,adventure_nature,train,pandemic_gap,2019-12-01
US,adventure_nature,train,pandemic_gap,2019-12-08
US,adventure_nature,train,pandemic_gap,2019-12-15
US,adventure_nature,train,pandemic_gap,2019-12-22
US,adventure_nature,train,pandemic_gap,2023-01-01
US,adventure_nature,train,pandemic_gap,2023-01-08
US,adventure_nature,train,pandemic_gap,2023-01-15
US,adventure_nature,train,pandemic_gap,2023-01-22
US,adventure_nature,train,pandemic_gap,2023-01-29
US,adventure_nature,train,pandemic_gap,2023-02-05
US,adventure_nature,train,pandemic_gap,2023-02-12
US,adventure_nature,train,pandemic_gap,2023-02-19
US,adventure_nature,train,pandemic_gap,2023-02-26
US,adventure_nature,train,pandemic_gap,2023-03-05
US,adventure_nature,train,pandemic_gap,2023-03-12
US,adventure_nature,train,pandemic_gap,2023-03-19
US,adventure_nature,train,pandemic_gap,2023-03-26
US,adventure_nature,train,pandemic_gap,2023-04-02
US,adventure_nature,train,pandemic_gap,2023-04-09
US,adventure_nature,train,pandemic_gap,2023-04-16
US,adventure_nature,train,pandemic_gap,2023-04-23
US,adventure_nature,train,pandemic_gap,2023-04-30
US,adventure_nature,train,pandemic_gap,2023-05-07
US,adventure_nature,train,pandemic_gap,2023-05-14
US,adventure_nature,train,pandemic_gap,2023-05-21
US,adventure_nature,train,pandemic_gap,2023-05-28
US,adventure_nature,train,pandemic_gap,2023-06-04
US,adventure_nature,train,pandemic_gap,2023-06-11
US,adventure_nature,train,pandemic_gap,2023-06-18
US,adventure_nature,train,pandemic_gap,2023-06-25
US,adventure_nature,train,pandemic_gap,2023-07-02
US,adventure_nature,train,pandemic_gap,2023-07-09
US,adventure_nature,train,pandemic_gap,2023-07-16
US,adventure_nature,train,pandemic_gap,2023-07-23
US,adventure_nature,train,pandemic_gap,2023-07-30
US,adventure_nature,train,pandemic_gap,2023-08-06
US,adventure_nature,train,pandemic_gap,2023-08-13
US,adventure_nature,train,pandemic_gap,2023-08-20
US,adventure_nature,train,pandemic_gap,2023-08-27
US,adventure_nature,train,pandemic_gap,2023-09-03
US,adventure_nature,train,pandemic_gap,2023-09-10
US,adventure_nature,train,pandemic_gap,2023-09-17
US,adventure_nature,train,pandemic_gap,2023-09-24
US,adventure_nature,train,pandemic_gap,2023-10-01
US,adventure_nature,train,pandemic_gap,2023-10-08
US,adventure_nature,train,pandemic_gap,2023-10-15
US,adventure_nature,train,pandemic_gap,2023-10-22
US,adventure_nature,train,pandemic_gap,2023-10-29
US,adventure_nature,train,pandemic_gap,2023-11-05
US,adventure_nature,train,pandemic_gap,2023-11-12
US,adventure_nature,train,pandemic_gap,2023-11-19
US,adventure_nature,train,pandemic_gap,2023-11-26
US,adventure_nature,train,pandemic_gap,2023-12-03
US,adventure_nature,train,pandemic_gap,2023-12-10
US,adventure_nature,train,pandemic_gap,2023-12-17
US,adventure_nature,train,target_crosses_split,2024-03-03
US,adventure_nature,train,target_crosses_split,2024-03-10
US,adventure_nature,train,target_crosses_split,2024-03-17
US,adventure_nature,train,target_crosses_split,2024-03-24
US,adventure_nature,train,target_crosses_split,2024-03-31
US,adventure_nature,train,target_crosses_split,2024-04-07
US,adventure_nature,train,target_crosses_split,2024-04-14
US,adventure_nature,train,target_crosses_split,2024-04-21
US,adventure_nature,train,target_crosses_split,2024-04-28
US,adventure_nature,train,target_crosses_split,2024-05-05
US,adventure_nature,train,target_crosses_split,2024-05-12
US,adventure_nature,validation,target_crosses_split,2024-12-22
US,adventure_nature,validation,target_crosses_split,2024-12-29
US,adventure_nature,validation,target_crosses_split,2025-01-05
US,adventure_nature,validation,target_crosses_split,2025-01-12
US,adventure_nature,validation,target_crosses_split,2025-01-19
US,adventure_nature,validation,target_crosses_split,2025-01-26
US,adventure_nature,validation,target_crosses_split,2025-02-02
US,adventure_nature,validation,target_crosses_split,2025-02-09
US,adventure_nature,validation,target_crosses_split,2025-02-16
US,adventure_nature,validation,target_crosses_split,2025-02-23
US,adventure_nature,validation,target_crosses_split,2025-03-02
US,coastal_island,train,pandemic_gap,2019-10-06
US,coastal_island,train,pandemic_gap,2019-10-13
US,coastal_island,train,pandemic_gap,2019-10-20
US,coastal_island,train,pandemic_gap,2019-10-27
US,coastal_island,train,pandemic_gap,2019-11-03
US,coastal_island,train,pandemic_gap,2019-11-10
US,coastal_island,train,pandemic_gap,2019-11-17
US,coastal_island,train,pandemic_gap,2019-11-24
US,coastal_island,train,pandemic_gap,2019-12-01
US,coastal_island,train,pandemic_gap,2019-12-08
US,coastal_island,train,pandemic_gap,2019-12-15
US,coastal_island,train,pandemic_gap,2019-12-22
US,coastal_island,train,pandemic_gap,2023-01-01
US,coastal_island,train,pandemic_gap,2023-01-08
US,coastal_island,train,pandemic_gap,2023-01-15
US,coastal_island,train,pandemic_gap,2023-01-22
US,coastal_island,train,pandemic_gap,2023-01-29
US,coastal_island,train,pandemic_gap,2023-02-05
US,coastal_island,train,pandemic_gap,2023-02-12
US,coastal_island,train,pandemic_gap,2023-02-19
US,coastal_island,train,pandemic_gap,2023-02-26
US,coastal_island,train,pandemic_gap,2023-03-05
US,coastal_island,train,pandemic_gap,2023-03-12
US,coastal_island,train,pandemic_gap,2023-03-19
US,coastal_island,train,pandemic_gap,2023-03-26
US,coastal_island,train,pandemic_gap,2023-04-02
US,coastal_island,train,pandemic_gap,2023-04-09
US,coastal_island,train,pandemic_gap,2023-04-16
US,coastal_island,train,pandemic_gap,2023-04-23
US,coastal_island,train,pandemic_gap,2023-04-30
US,coastal_island,train,pandemic_gap,2023-05-07
US,coastal_island,train,pandemic_gap,2023-05-14
US,coastal_island,train,pandemic_gap,2023-05-21
US,coastal_island,train,pandemic_gap,2023-05-28
US,coastal_island,train,pandemic_gap,2023-06-04
US,coastal_island,train,pandemic_gap,2023-06-11
US,coastal_island,train,pandemic_gap,2023-06-18
US,coastal_island,train,pandemic_gap,2023-06-25
US,coastal_island,train,pandemic_gap,2023-07-02
US,coastal_island,train,pandemic_gap,2023-07-09
US,coastal_island,train,pandemic_gap,2023-07-16
US,coastal_island,train,pandemic_gap,2023-07-23
US,coastal_island,train,pandemic_gap,2023-07-30
US,coastal_island,train,pandemic_gap,2023-08-06
US,coastal_island,train,pandemic_gap,2023-08-13
US,coastal_island,train,pandemic_gap,2023-08-20
US,coastal_island,train,pandemic_gap,2023-08-27
US,coastal_island,train,pandemic_gap,2023-09-03
US,coastal_island,train,pandemic_gap,2023-09-10
US,coastal_island,train,pandemic_gap,2023-09-17
US,coastal_island,train,pandemic_gap,2023-09-24
US,coastal_island,train,pandemic_gap,2023-10-01
US,coastal_island,train,pandemic_gap,2023-10-08
US,coastal_island,train,pandemic_gap,2023-10-15
US,coastal_island,train,pandemic_gap,2023-10-22
US,coastal_island,train,pandemic_gap,2023-10-29
US,coastal_island,train,pandemic_gap,2023-11-05
US,coastal_island,train,pandemic_gap,2023-11-12
US,coastal_island,train,pandemic_gap,2023-11-19
US,coastal_island,train,pandemic_gap,2023-11-26
US,coastal_island,train,pandemic_gap,2023-12-03
US,coastal_island,train,pandemic_gap,2023-12-10
US,coastal_island,train,pandemic_gap,2023-12-17
US,coastal_island,train,target_crosses_split,2024-03-03
US,coastal_island,train,target_crosses_split,2024-03-10
US,coastal_island,train,target_crosses_split,2024-03-17
US,coastal_island,train,target_crosses_split,2024-03-24
US,coastal_island,train,target_crosses_split,2024-03-31
US,coastal_island,train,target_crosses_split,2024-04-07
US,coastal_island,train,target_crosses_split,2024-04-14
US,coastal_island,train,target_crosses_split,2024-04-21
US,coastal_island,train,target_crosses_split,2024-04-28
US,coastal_island,train,target_crosses_split,2024-05-05
US,coastal_island,train,target_crosses_split,2024-05-12
US,coastal_island,validation,target_crosses_split,2024-12-22
US,coastal_island,validation,target_crosses_split,2024-12-29
US,coastal_island,validation,target_crosses_split,2025-01-05
US,coastal_island,validation,target_crosses_split,2025-01-12
US,coastal_island,validation,target_crosses_split,2025-01-19
US,coastal_island,validation,target_crosses_split,2025-01-26
US,coastal_island,validation,target_crosses_split,2025-02-02
US,coastal_island,validation,target_crosses_split,2025-02-09
US,coastal_island,validation,target_crosses_split,2025-02-16
US,coastal_island,validation,target_crosses_split,2025-02-23
US,coastal_island,validation,target_crosses_split,2025-03-02
US,culinary_gastronomy,train,pandemic_gap,2019-10-06
US,culinary_gastronomy,train,pandemic_gap,2019-10-13
US,culinary_gastronomy,train,pandemic_gap,2019-10-20
US,culinary_gastronomy,train,pandemic_gap,2019-10-27
US,culinary_gastronomy,train,pandemic_gap,2019-11-03
US,culinary_gastronomy,train,pandemic_gap,2019-11-10
US,culinary_gastronomy,train,pandemic_gap,2019-11-17
US,culinary_gastronomy,train,pandemic_gap,2019-11-24
US,culinary_gastronomy,train,pandemic_gap,2019-12-01
US,culinary_gastronomy,train,pandemic_gap,2019-12-08
US,culinary_gastronomy,train,pandemic_gap,2019-12-15
US,culinary_gastronomy,train,pandemic_gap,2019-12-22
US,culinary_gastronomy,train,pandemic_gap,2023-01-01
US,culinary_gastronomy,train,pandemic_gap,2023-01-08
US,culinary_gastronomy,train,pandemic_gap,2023-01-15
US,culinary_gastronomy,train,pandemic_gap,2023-01-22
US,culinary_gastronomy,train,pandemic_gap,2023-01-29
US,culinary_gastronomy,train,pandemic_gap,2023-02-05
US,culinary_gastronomy,train,pandemic_gap,2023-02-12
US,culinary_gastronomy,train,pandemic_gap,2023-02-19
US,culinary_gastronomy,train,pandemic_gap,2023-02-26
US,culinary_gastronomy,train,pandemic_gap,2023-03-05
US,culinary_gastronomy,train,pandemic_gap,2023-03-12
US,culinary_gastronomy,train,pandemic_gap,2023-03-19
US,culinary_gastronomy,train,pandemic_gap,2023-03-26
US,culinary_gastronomy,train,pandemic_gap,2023-04-02
US,culinary_gastronomy,train,pandemic_gap,2023-04-09
US,culinary_gastronomy,train,pandemic_gap,2023-04-16
US,culinary_gastronomy,train,pandemic_gap,2023-04-23
US,culinary_gastronomy,train,pandemic_gap,2023-04-30
US,culinary_gastronomy,train,pandemic_gap,2023-05-07
US,culinary_gastronomy,train,pandemic_gap,2023-05-14
US,culinary_gastronomy,train,pandemic_gap,2023-05-21
US,culinary_gastronomy,train,pandemic_gap,2023-05-28
US,culinary_gastronomy,train,pandemic_gap,2023-06-04
US,culinary_gastronomy,train,pandemic_gap,2023-06-11
US,culinary_gastronomy,train,pandemic_gap,2023-06-18
US,culinary_gastronomy,train,pandemic_gap,2023-06-25
US,culinary_gastronomy,train,pandemic_gap,2023-07-02
US,culinary_gastronomy,train,pandemic_gap,2023-07-09
US,culinary_gastronomy,train,pandemic_gap,2023-07-16
US,culinary_gastronomy,train,pandemic_gap,2023-07-23
US,culinary_gastronomy,train,pandemic_gap,2023-07-30
US,culinary_gastronomy,train,pandemic_gap,2023-08-06
US,culinary_gastronomy,train,pandemic_gap,2023-08-13
US,culinary_gastronomy,train,pandemic_gap,2023-08-20
US,culinary_gastronomy,train,pandemic_gap,2023-08-27
US,culinary_gastronomy,train,pandemic_gap,2023-09-03
US,culinary_gastronomy,train,pandemic_gap,2023-09-10
US,culinary_gastronomy,train,pandemic_gap,2023-09-17
US,culinary_gastronomy,train,pandemic_gap,2023-09-24
US,culinary_gastronomy,train,pandemic_gap,2023-10-01
US,culinary_gastronomy,train,pandemic_gap,2023-10-08
US,culinary_gastronomy,train,pandemic_gap,2023-10-15
US,culinary_gastronomy,train,pandemic_gap,2023-10-22
US,culinary_gastronomy,train,pandemic_gap,2023-10-29
US,culinary_gastronomy,train,pandemic_gap,2023-11-05
US,culinary_gastronomy,train,pandemic_gap,2023-11-12
US,culinary_gastronomy,train,pandemic_gap,2023-11-19
